display_name,component_name,topic_name,url
objects_classes_loan,Add,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,Pow,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,Call,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,FunctionDef,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,Str,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,arg,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,Div,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,Assign,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
objects_classes_loan,Mult,classes_objects,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=objects_classes_loan
ae_adl_objects1,Attribute,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects1
ae_adl_objects1,Call,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects1
ae_adl_objects1,Assign,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects1
ae_adl_objects1,Int,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects1
ae_adl_objects2,Add,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Assign,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,ClassDef,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Call,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Attribute,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Lt,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,False,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Int,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,True,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Gt,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,If,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,arg,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Sub,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,Return,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects2,FunctionDef,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects2
ae_adl_objects3,FunctionDef,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Index,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,AugAssign,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Add,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,arg,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Call,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Assign,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Attribute,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Int,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Return,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,ClassDef,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Sub,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
ae_adl_objects3,Dict,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_objects3
q_py_obj_car1,Return,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,Sub,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,Int,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,Attribute,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,ClassDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,Lt,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,Add,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,Call,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,arg,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,Assign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,FunctionDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car1,If,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car1&act=q_topic_classes_objects&sub=q_py_obj_car1
q_py_obj_car2,Gt,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Return,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Sub,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Int,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Attribute,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,ClassDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Lt,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Add,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Call,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,arg,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,Assign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,FunctionDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_car2,If,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_car2&act=q_topic_classes_objects&sub=q_py_obj_car2
q_py_obj_account1,Index,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Return,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Sub,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Int,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Attribute,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,AugAssign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,ClassDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Add,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Dict,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,arg,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Call,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,Assign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_account1,FunctionDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_account1&sub=q_py_obj_account1&act=q_topic_classes_objects
q_py_obj_point1,Gt,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,Return,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,Sub,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,Int,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,Attribute,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,ClassDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,Call,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,Str,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,arg,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,Assign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,FunctionDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_point1,If,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_point1&sub=q_py_obj_point1&act=q_topic_classes_objects
q_py_obj_bus1,Gt,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Return,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Sub,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Int,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Attribute,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,ClassDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Lt,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Add,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Call,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,arg,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,Assign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,FunctionDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_bus1,If,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_bus1&sub=q_py_obj_bus1&act=q_topic_classes_objects
q_py_obj_student1,Index,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Gt,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Return,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Sub,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,For,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Int,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Attribute,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Float,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,List,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,ClassDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Add,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Call,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Str,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,arg,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Div,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,Assign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,FunctionDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_obj_student1,If,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_obj_student1&sub=q_py_obj_student1&act=q_topic_classes_objects
q_py_inheritance_animal1,Return,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,Int,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,Attribute,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,ClassDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,Call,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,Mult,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,Str,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,arg,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,Assign,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
q_py_inheritance_animal1,FunctionDef,classes_objects,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_inheritance_animal1&sub=q_py_inheritance_animal1&act=q_topic_classes_objects
ae_python_class1,Call,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class1
ae_python_class1,Assign,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class1
ae_python_class1,Int,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class1
ae_python_class1,Attribute,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class1
ae_python_class2,Lt,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Assign,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Call,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Sub,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,arg,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Attribute,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,ClassDef,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,True,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,If,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,FunctionDef,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Int,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Add,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Gt,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,Return,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ae_python_class2,False,classes_objects,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_class2
ps_python_iteration_addition,Int,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_addition
ps_python_iteration_addition,Add,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_addition
ps_python_iteration_addition,Lt,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_addition
ps_python_iteration_addition,While,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_addition
ps_python_iteration_addition,Call,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_addition
ps_python_iteration_addition,Assign,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_addition
ps_python_iteration_multiplication,Int,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_multiplication
ps_python_iteration_multiplication,Lt,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_multiplication
ps_python_iteration_multiplication,While,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_multiplication
ps_python_iteration_multiplication,Call,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_multiplication
ps_python_iteration_multiplication,Str,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_multiplication
ps_python_iteration_multiplication,Assign,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_multiplication
ps_python_iteration_multiplication,Mult,"While Loops",http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_iteration_multiplication
py_input,And,"While Loops",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_input
py_input,LtE,"While Loops",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_input
py_input,GtE,"While Loops",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_input
py_input,Int,"While Loops",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_input
py_input,Or,"While Loops",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_input
py_input,NotEq,"While Loops",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_input
py_input,While,"While Loops",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_input
